,city,crime,ind_string,value,latitude,longitude
3969,Porto Moniz,Roubo por esticão e na via pública,0,0,32.86751175,-17.16622353
3970,Porto Moniz,Furto de veículo e em veículo motorizado,0,0,32.86751175,-17.16622353
3971,Porto Moniz,Crimes contra a identidade cultural e integridade pessoal,x,0,32.86751175,-17.16622353
3972,Porto Moniz,Crimes contra a vida em sociedade,15,15,32.86751175,-17.16622353
3973,Porto Moniz,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",7,7,32.86751175,-17.16622353
3974,Porto Moniz,Crimes contra o Estado,…,0,32.86751175,-17.16622353
3975,Torre de Moncorvo,Crimes previstos em legislação avulsa,13,13,41.17551804,-7.05238962
3976,Torre de Moncorvo,Condução sem habilitação legal,6,6,41.17551804,-7.05238962
3977,Torre de Moncorvo,Crimes contra a integridade física,42,42,41.17551804,-7.05238962
3978,Torre de Moncorvo,Crimes contra as pessoas,80,80,41.17551804,-7.05238962
3979,Torre de Moncorvo,Crimes contra animais de companhia,3,3,41.17551804,-7.05238962
3980,Torre de Moncorvo,Crimes de homicídio voluntário consumado,x,0,41.17551804,-7.05238962
3981,Torre de Moncorvo,Violência doméstica contra cônjuge ou análogos,20,20,41.17551804,-7.05238962
3982,Torre de Moncorvo,Ofensa à integridade física voluntária simples,14,14,41.17551804,-7.05238962
3983,Torre de Moncorvo,Crimes contra o património,76,76,41.17551804,-7.05238962
3984,Torre de Moncorvo,Roubo por esticão e na via pública,0,0,41.17551804,-7.05238962
3985,Torre de Moncorvo,Furto de veículo e em veículo motorizado,5,5,41.17551804,-7.05238962
3986,Torre de Moncorvo,Crimes contra a identidade cultural e integridade pessoal,x,0,41.17551804,-7.05238962
3987,Torre de Moncorvo,Crimes contra a vida em sociedade,66,66,41.17551804,-7.05238962
3988,Torre de Moncorvo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",24,24,41.17551804,-7.05238962
3989,Torre de Moncorvo,Crimes contra o Estado,3,3,41.17551804,-7.05238962
3990,Vila Nova de Foz Côa,Crimes previstos em legislação avulsa,10,10,41.0828476,-7.13512659
3991,Vila Nova de Foz Côa,Condução sem habilitação legal,8,8,41.0828476,-7.13512659
3992,Vila Nova de Foz Côa,Crimes contra a integridade física,52,52,41.0828476,-7.13512659
3993,Vila Nova de Foz Côa,Crimes contra as pessoas,76,76,41.0828476,-7.13512659
3994,Vila Nova de Foz Côa,Crimes contra animais de companhia,…,0,41.0828476,-7.13512659
3995,Vila Nova de Foz Côa,Crimes de homicídio voluntário consumado,x,0,41.0828476,-7.13512659
3996,Vila Nova de Foz Côa,Violência doméstica contra cônjuge ou análogos,27,27,41.0828476,-7.13512659
3997,Vila Nova de Foz Côa,Ofensa à integridade física voluntária simples,22,22,41.0828476,-7.13512659
3998,Vila Nova de Foz Côa,Crimes contra o património,69,69,41.0828476,-7.13512659
3999,Vila Nova de Foz Côa,Roubo por esticão e na via pública,…,0,41.0828476,-7.13512659
4000,Vila Nova de Foz Côa,Furto de veículo e em veículo motorizado,10,10,41.0828476,-7.13512659
4001,Vila Nova de Foz Côa,Crimes contra a identidade cultural e integridade pessoal,x,0,41.0828476,-7.13512659
4002,Vila Nova de Foz Côa,Crimes contra a vida em sociedade,34,34,41.0828476,-7.13512659
4003,Vila Nova de Foz Côa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",16,16,41.0828476,-7.13512659
4004,Vila Nova de Foz Côa,Crimes contra o Estado,…,0,41.0828476,-7.13512659
4005,Alijó,Crimes previstos em legislação avulsa,…,0,41.27677917,-7.47465801
4006,Alijó,Condução sem habilitação legal,5,5,41.27677917,-7.47465801
4007,Alijó,Crimes contra a integridade física,51,51,41.27677917,-7.47465801
4008,Alijó,Crimes contra as pessoas,90,90,41.27677917,-7.47465801
4009,Alijó,Crimes contra animais de companhia,0,0,41.27677917,-7.47465801
4010,Alijó,Crimes de homicídio voluntário consumado,x,0,41.27677917,-7.47465801
4011,Alijó,Violência doméstica contra cônjuge ou análogos,25,25,41.27677917,-7.47465801
4012,Alijó,Ofensa à integridade física voluntária simples,18,18,41.27677917,-7.47465801
4013,Alijó,Crimes contra o património,88,88,41.27677917,-7.47465801
4014,Alijó,Roubo por esticão e na via pública,…,0,41.27677917,-7.47465801
4015,Alijó,Furto de veículo e em veículo motorizado,11,11,41.27677917,-7.47465801
4016,Alijó,Crimes contra a identidade cultural e integridade pessoal,x,0,41.27677917,-7.47465801
4017,Alijó,Crimes contra a vida em sociedade,38,38,41.27677917,-7.47465801
4018,Alijó,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14,14,41.27677917,-7.47465801
4019,Alijó,Crimes contra o Estado,…,0,41.27677917,-7.47465801
4020,Mesão Frio,Crimes previstos em legislação avulsa,5,5,41.16083908,-7.8876462
4021,Mesão Frio,Condução sem habilitação legal,4,4,41.16083908,-7.8876462
4022,Mesão Frio,Crimes contra a integridade física,33,33,41.16083908,-7.8876462
4023,Mesão Frio,Crimes contra as pessoas,57,57,41.16083908,-7.8876462
4024,Mesão Frio,Crimes contra animais de companhia,…,0,41.16083908,-7.8876462
4025,Mesão Frio,Crimes de homicídio voluntário consumado,x,0,41.16083908,-7.8876462
4026,Mesão Frio,Violência doméstica contra cônjuge ou análogos,16,16,41.16083908,-7.8876462
4027,Mesão Frio,Ofensa à integridade física voluntária simples,10,10,41.16083908,-7.8876462
4028,Mesão Frio,Crimes contra o património,27,27,41.16083908,-7.8876462
4029,Mesão Frio,Roubo por esticão e na via pública,0,0,41.16083908,-7.8876462
4030,Mesão Frio,Furto de veículo e em veículo motorizado,4,4,41.16083908,-7.8876462
4031,Mesão Frio,Crimes contra a identidade cultural e integridade pessoal,x,0,41.16083908,-7.8876462
4032,Mesão Frio,Crimes contra a vida em sociedade,41,41,41.16083908,-7.8876462
4033,Mesão Frio,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",…,0,41.16083908,-7.8876462
4034,Mesão Frio,Crimes contra o Estado,…,0,41.16083908,-7.8876462
4035,Murça,Crimes previstos em legislação avulsa,…,0,41.40814209,-7.45370197
4036,Murça,Condução sem habilitação legal,4,4,41.40814209,-7.45370197
4037,Murça,Crimes contra a integridade física,24,24,41.40814209,-7.45370197
4038,Murça,Crimes contra as pessoas,41,41,41.40814209,-7.45370197
4039,Murça,Crimes contra animais de companhia,0,0,41.40814209,-7.45370197
4040,Murça,Crimes de homicídio voluntário consumado,x,0,41.40814209,-7.45370197
4041,Murça,Violência doméstica contra cônjuge ou análogos,10,10,41.40814209,-7.45370197
4042,Murça,Ofensa à integridade física voluntária simples,11,11,41.40814209,-7.45370197
4043,Murça,Crimes contra o património,33,33,41.40814209,-7.45370197
4044,Murça,Roubo por esticão e na via pública,0,0,41.40814209,-7.45370197
4045,Murça,Furto de veículo e em veículo motorizado,…,0,41.40814209,-7.45370197
4046,Murça,Crimes contra a identidade cultural e integridade pessoal,x,0,41.40814209,-7.45370197
4047,Murça,Crimes contra a vida em sociedade,32,32,41.40814209,-7.45370197
4048,Murça,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",7,7,41.40814209,-7.45370197
4049,Murça,Crimes contra o Estado,…,0,41.40814209,-7.45370197
4050,Peso da Régua,Crimes previstos em legislação avulsa,24,24,41.16551971,-7.78618431
4051,Peso da Régua,Condução sem habilitação legal,13,13,41.16551971,-7.78618431
4052,Peso da Régua,Crimes contra a integridade física,72,72,41.16551971,-7.78618431
4053,Peso da Régua,Crimes contra as pessoas,121,121,41.16551971,-7.78618431
4054,Peso da Régua,Crimes contra animais de companhia,0,0,41.16551971,-7.78618431
4055,Peso da Régua,Crimes de homicídio voluntário consumado,x,0,41.16551971,-7.78618431
4056,Peso da Régua,Violência doméstica contra cônjuge ou análogos,35,35,41.16551971,-7.78618431
4057,Peso da Régua,Ofensa à integridade física voluntária simples,28,28,41.16551971,-7.78618431
4058,Peso da Régua,Crimes contra o património,94,94,41.16551971,-7.78618431
4059,Peso da Régua,Roubo por esticão e na via pública,3,3,41.16551971,-7.78618431
4060,Peso da Régua,Furto de veículo e em veículo motorizado,22,22,41.16551971,-7.78618431
4061,Peso da Régua,Crimes contra a identidade cultural e integridade pessoal,x,0,41.16551971,-7.78618431
4062,Peso da Régua,Crimes contra a vida em sociedade,40,40,41.16551971,-7.78618431
4063,Peso da Régua,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",10,10,41.16551971,-7.78618431
4064,Peso da Régua,Crimes contra o Estado,8,8,41.16551971,-7.78618431
4065,Sabrosa,Crimes previstos em legislação avulsa,…,0,41.26544189,-7.5783906
4066,Sabrosa,Condução sem habilitação legal,3,3,41.26544189,-7.5783906
4067,Sabrosa,Crimes contra a integridade física,25,25,41.26544189,-7.5783906
4068,Sabrosa,Crimes contra as pessoas,36,36,41.26544189,-7.5783906
4069,Sabrosa,Crimes contra animais de companhia,0,0,41.26544189,-7.5783906
4070,Sabrosa,Crimes de homicídio voluntário consumado,x,0,41.26544189,-7.5783906
4071,Sabrosa,Violência doméstica contra cônjuge ou análogos,11,11,41.26544189,-7.5783906
4072,Sabrosa,Ofensa à integridade física voluntária simples,11,11,41.26544189,-7.5783906
4073,Sabrosa,Crimes contra o património,48,48,41.26544189,-7.5783906
4074,Sabrosa,Roubo por esticão e na via pública,0,0,41.26544189,-7.5783906
4075,Sabrosa,Furto de veículo e em veículo motorizado,9,9,41.26544189,-7.5783906
4076,Sabrosa,Crimes contra a identidade cultural e integridade pessoal,x,0,41.26544189,-7.5783906
4077,Sabrosa,Crimes contra a vida em sociedade,24,24,41.26544189,-7.5783906
4078,Sabrosa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",4,4,41.26544189,-7.5783906
4079,Sabrosa,Crimes contra o Estado,…,0,41.26544189,-7.5783906
4080,Santa Marta de Penaguião,Crimes previstos em legislação avulsa,…,0,41.20980072,-7.78413773
4081,Santa Marta de Penaguião,Condução sem habilitação legal,3,3,41.20980072,-7.78413773
4082,Santa Marta de Penaguião,Crimes contra a integridade física,28,28,41.20980072,-7.78413773
4083,Santa Marta de Penaguião,Crimes contra as pessoas,39,39,41.20980072,-7.78413773
4084,Santa Marta de Penaguião,Crimes contra animais de companhia,…,0,41.20980072,-7.78413773
4085,Santa Marta de Penaguião,Crimes de homicídio voluntário consumado,x,0,41.20980072,-7.78413773
4086,Santa Marta de Penaguião,Violência doméstica contra cônjuge ou análogos,16,16,41.20980072,-7.78413773
4087,Santa Marta de Penaguião,Ofensa à integridade física voluntária simples,6,6,41.20980072,-7.78413773
4088,Santa Marta de Penaguião,Crimes contra o património,28,28,41.20980072,-7.78413773
4089,Santa Marta de Penaguião,Roubo por esticão e na via pública,0,0,41.20980072,-7.78413773
4090,Santa Marta de Penaguião,Furto de veículo e em veículo motorizado,…,0,41.20980072,-7.78413773
4091,Santa Marta de Penaguião,Crimes contra a identidade cultural e integridade pessoal,x,0,41.20980072,-7.78413773
4092,Santa Marta de Penaguião,Crimes contra a vida em sociedade,24,24,41.20980072,-7.78413773
4093,Santa Marta de Penaguião,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",3,3,41.20980072,-7.78413773
4094,Santa Marta de Penaguião,Crimes contra o Estado,0,0,41.20980072,-7.78413773
4095,Vila Real,Crimes previstos em legislação avulsa,65,65,41.29589844,-7.74635267
4096,Vila Real,Condução sem habilitação legal,23,23,41.29589844,-7.74635267
4097,Vila Real,Crimes contra a integridade física,238,238,41.29589844,-7.74635267
4098,Vila Real,Crimes contra as pessoas,349,349,41.29589844,-7.74635267
4099,Vila Real,Crimes contra animais de companhia,6,6,41.29589844,-7.74635267
4100,Vila Real,Crimes de homicídio voluntário consumado,x,0,41.29589844,-7.74635267
4101,Vila Real,Violência doméstica contra cônjuge ou análogos,116,116,41.29589844,-7.74635267
4102,Vila Real,Ofensa à integridade física voluntária simples,90,90,41.29589844,-7.74635267
4103,Vila Real,Crimes contra o património,477,477,41.29589844,-7.74635267
4104,Vila Real,Roubo por esticão e na via pública,11,11,41.29589844,-7.74635267
4105,Vila Real,Furto de veículo e em veículo motorizado,86,86,41.29589844,-7.74635267
4106,Vila Real,Crimes contra a identidade cultural e integridade pessoal,x,0,41.29589844,-7.74635267
4107,Vila Real,Crimes contra a vida em sociedade,275,275,41.29589844,-7.74635267
4108,Vila Real,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",118,118,41.29589844,-7.74635267
4109,Vila Real,Crimes contra o Estado,14,14,41.29589844,-7.74635267
4110,Armamar,Crimes previstos em legislação avulsa,…,0,41.1090126,-7.69127417
4111,Armamar,Condução sem habilitação legal,5,5,41.1090126,-7.69127417
4112,Armamar,Crimes contra a integridade física,18,18,41.1090126,-7.69127417
4113,Armamar,Crimes contra as pessoas,28,28,41.1090126,-7.69127417
4114,Armamar,Crimes contra animais de companhia,0,0,41.1090126,-7.69127417
4115,Armamar,Crimes de homicídio voluntário consumado,x,0,41.1090126,-7.69127417
4116,Armamar,Violência doméstica contra cônjuge ou análogos,9,9,41.1090126,-7.69127417
4117,Armamar,Ofensa à integridade física voluntária simples,6,6,41.1090126,-7.69127417
4118,Armamar,Crimes contra o património,38,38,41.1090126,-7.69127417
4119,Armamar,Roubo por esticão e na via pública,0,0,41.1090126,-7.69127417
4120,Armamar,Furto de veículo e em veículo motorizado,8,8,41.1090126,-7.69127417
4121,Armamar,Crimes contra a identidade cultural e integridade pessoal,x,0,41.1090126,-7.69127417
4122,Armamar,Crimes contra a vida em sociedade,9,9,41.1090126,-7.69127417
4123,Armamar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5,5,41.1090126,-7.69127417
4124,Armamar,Crimes contra o Estado,…,0,41.1090126,-7.69127417
4125,Lamego,Crimes previstos em legislação avulsa,32,32,41.09872818,-7.81093788
4126,Lamego,Condução sem habilitação legal,7,7,41.09872818,-7.81093788
4127,Lamego,Crimes contra a integridade física,109,109,41.09872818,-7.81093788
4128,Lamego,Crimes contra as pessoas,159,159,41.09872818,-7.81093788
4129,Lamego,Crimes contra animais de companhia,5,5,41.09872818,-7.81093788
4130,Lamego,Crimes de homicídio voluntário consumado,x,0,41.09872818,-7.81093788
4131,Lamego,Violência doméstica contra cônjuge ou análogos,42,42,41.09872818,-7.81093788
4132,Lamego,Ofensa à integridade física voluntária simples,43,43,41.09872818,-7.81093788
4133,Lamego,Crimes contra o património,200,200,41.09872818,-7.81093788
4134,Lamego,Roubo por esticão e na via pública,4,4,41.09872818,-7.81093788
4135,Lamego,Furto de veículo e em veículo motorizado,32,32,41.09872818,-7.81093788
4136,Lamego,Crimes contra a identidade cultural e integridade pessoal,x,0,41.09872818,-7.81093788
4137,Lamego,Crimes contra a vida em sociedade,67,67,41.09872818,-7.81093788
4138,Lamego,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",18,18,41.09872818,-7.81093788
4139,Lamego,Crimes contra o Estado,11,11,41.09872818,-7.81093788
4140,Moimenta da Beira,Crimes previstos em legislação avulsa,35,35,40.9850502,-7.61773777
4141,Moimenta da Beira,Condução sem habilitação legal,6,6,40.9850502,-7.61773777
4142,Moimenta da Beira,Crimes contra a integridade física,72,72,40.9850502,-7.61773777
4143,Moimenta da Beira,Crimes contra as pessoas,111,111,40.9850502,-7.61773777
4144,Moimenta da Beira,Crimes contra animais de companhia,4,4,40.9850502,-7.61773777
4145,Moimenta da Beira,Crimes de homicídio voluntário consumado,x,0,40.9850502,-7.61773777
4146,Moimenta da Beira,Violência doméstica contra cônjuge ou análogos,38,38,40.9850502,-7.61773777
4147,Moimenta da Beira,Ofensa à integridade física voluntária simples,31,31,40.9850502,-7.61773777
4148,Moimenta da Beira,Crimes contra o património,108,108,40.9850502,-7.61773777
4149,Moimenta da Beira,Roubo por esticão e na via pública,…,0,40.9850502,-7.61773777
4150,Moimenta da Beira,Furto de veículo e em veículo motorizado,5,5,40.9850502,-7.61773777
4151,Moimenta da Beira,Crimes contra a identidade cultural e integridade pessoal,x,0,40.9850502,-7.61773777
4152,Moimenta da Beira,Crimes contra a vida em sociedade,78,78,40.9850502,-7.61773777
4153,Moimenta da Beira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",39,39,40.9850502,-7.61773777
4154,Moimenta da Beira,Crimes contra o Estado,3,3,40.9850502,-7.61773777
4155,Penedono,Crimes previstos em legislação avulsa,…,0,40.98884964,-7.39228821
4156,Penedono,Condução sem habilitação legal,3,3,40.98884964,-7.39228821
4157,Penedono,Crimes contra a integridade física,9,9,40.98884964,-7.39228821
4158,Penedono,Crimes contra as pessoas,20,20,40.98884964,-7.39228821
