city,crime,ind_string,value
1579,Campo Maior,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26,26
1580,Fronteira,Crimes contra o património,26,26
1581,Nisa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26,26
1582,Arraiolos,Crimes contra a vida em sociedade,26,26
1583,Estremoz,Crimes previstos em legislação avulsa,26,26
1584,Montemor-o-Novo,Furto de veículo e em veículo motorizado,26,26
1585,Reguengos de Monsaraz,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26,26
1586,Vendas Novas,Crimes previstos em legislação avulsa,26,26
1587,Lagoa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26,26
1588,Nordeste,Crimes contra a integridade física,26,26
1589,Vila da Praia da Vitória,Furto de veículo e em veículo motorizado,26,26
1590,Porto Moniz,Crimes contra o património,26,26
1591,São Vicente,Crimes contra o património,26,26
1592,Mondim de Basto,Crimes contra a integridade física,27,27
1593,Montalegre,Ofensa à integridade física voluntária simples,27,27
1594,Castelo de Paiva,Violência doméstica contra cônjuge ou análogos,27,27
1595,Amarante,Crimes contra o Estado,27,27
1596,Vila Nova de Foz Côa,Violência doméstica contra cônjuge ou análogos,27,27
1597,Mesão Frio,Crimes contra o património,27,27
1598,Alfândega da Fé,Crimes contra a vida em sociedade,27,27
1599,Mogadouro,Crimes contra a integridade física,27,27
1600,Vila Flor,Crimes contra a vida em sociedade,27,27
1601,Caldas da Rainha,Crimes contra o Estado,27,27
1602,Batalha,Ofensa à integridade física voluntária simples,27,27
1603,Mangualde,Furto de veículo e em veículo motorizado,27,27
1604,Oliveira de Frades,Violência doméstica contra cônjuge ou análogos,27,27
1605,Vouzela,Violência doméstica contra cônjuge ou análogos,27,27
1606,Penamacor,Crimes contra a integridade física,27,27
1607,Ferreira do Zêzere,Crimes contra a integridade física,27,27
1608,Beiras e Serra da Estrela,Roubo por esticão e na via pública,27,27
1609,Manteigas,Crimes contra as pessoas,27,27
1610,Mêda,Crimes contra a vida em sociedade,27,27
1611,Sabugal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",27,27
1612,Trancoso,Violência doméstica contra cônjuge ou análogos,27,27
1613,Mafra,Roubo por esticão e na via pública,27,27
1614,Sines,Condução sem habilitação legal,27,27
1615,Alvito,Crimes contra a vida em sociedade,27,27
1616,Vidigueira,Ofensa à integridade física voluntária simples,27,27
1617,Coruche,Crimes contra o Estado,27,27
1618,Arronches,Crimes contra as pessoas,27,27
1619,Gavião,Crimes contra as pessoas,27,27
1620,Ponte de Sor,Crimes contra o Estado,27,27
1621,Reguengos de Monsaraz,Violência doméstica contra cônjuge ou análogos,27,27
1622,Vila Viçosa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",27,27
1623,Valença,Furto de veículo e em veículo motorizado,28,28
1624,Vila Nova de Cerveira,Violência doméstica contra cônjuge ou análogos,28,28
1625,Vila Verde,Condução sem habilitação legal,28,28
1626,Cabeceiras de Basto,Violência doméstica contra cônjuge ou análogos,28,28
1627,Cabeceiras de Basto,Ofensa à integridade física voluntária simples,28,28
1628,Guimarães,Roubo por esticão e na via pública,28,28
1629,Paredes,Crimes contra o Estado,28,28
1630,Valpaços,Violência doméstica contra cônjuge ou análogos,28,28
1631,Peso da Régua,Ofensa à integridade física voluntária simples,28,28
1632,Santa Marta de Penaguião,Crimes contra a integridade física,28,28
1633,Santa Marta de Penaguião,Crimes contra o património,28,28
1634,Armamar,Crimes contra as pessoas,28,28
1635,São João da Pesqueira,Crimes contra a integridade física,28,28
1636,Bragança,Condução sem habilitação legal,28,28
1637,São Brás de Alportel,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",28,28
1638,Sobral de Monte Agraço,Violência doméstica contra cônjuge ou análogos,28,28
1639,Sever do Vouga,Ofensa à integridade física voluntária simples,28,28
1640,Mealhada,Ofensa à integridade física voluntária simples,28,28
1641,Pampilhosa da Serra,Crimes contra as pessoas,28,28
1642,Vila Nova de Poiares,Crimes contra as pessoas,28,28
1643,Mortágua,Crimes contra a vida em sociedade,28,28
1644,Castanheira de Pêra,Crimes contra o património,28,28
1645,Santa Comba Dão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",28,28
1646,Vila Nova de Paiva,Crimes contra a vida em sociedade,28,28
1647,Idanha-a-Nova,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",28,28
1648,Figueira de Castelo Rodrigo,Crimes contra a vida em sociedade,28,28
1649,Montijo,Crimes contra animais de companhia,28,28
1650,Palmela,Roubo por esticão e na via pública,28,28
1651,Alcácer do Sal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",28,28
1652,Mértola,Crimes contra as pessoas,28,28
1653,Salvaterra de Magos,Crimes contra o Estado,28,28
1654,Santarém,Crimes contra o Estado,28,28
1655,Mourão,Crimes contra a integridade física,28,28
1656,Mourão,Crimes contra a vida em sociedade,28,28
1657,Redondo,Violência doméstica contra cônjuge ou análogos,28,28
1658,Viana do Alentejo,Crimes contra a integridade física,28,28
1659,Paredes de Coura,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29,29
1660,Ponte de Lima,Crimes previstos em legislação avulsa,29,29
1661,Valpaços,Ofensa à integridade física voluntária simples,29,29
1662,Tarouca,Violência doméstica contra cônjuge ou análogos,29,29
1663,Olhão,Crimes contra o Estado,29,29
1664,Vila do Bispo,Crimes previstos em legislação avulsa,29,29
1665,Arruda dos Vinhos,Violência doméstica contra cônjuge ou análogos,29,29
1666,Cadaval,Violência doméstica contra cônjuge ou análogos,29,29
1667,Sobral de Monte Agraço,Condução sem habilitação legal,29,29
1668,Torres Vedras,Roubo por esticão e na via pública,29,29
1669,Vagos,Ofensa à integridade física voluntária simples,29,29
1670,Mealhada,Condução sem habilitação legal,29,29
1671,Miranda do Corvo,Crimes contra a vida em sociedade,29,29
1672,Batalha,Furto de veículo e em veículo motorizado,29,29
1673,Figueiró dos Vinhos,Crimes contra as pessoas,29,29
1674,Mangualde,Ofensa à integridade física voluntária simples,29,29
1675,Castelo Branco,Crimes contra animais de companhia,29,29
1676,Constância,Crimes contra as pessoas,29,29
1677,Tomar,Condução sem habilitação legal,29,29
1678,Fundão,Furto de veículo e em veículo motorizado,29,29
1679,Serpa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29,29
1680,Alandroal,Crimes contra as pessoas,29,29
1681,Arraiolos,Crimes contra a integridade física,29,29
1682,Reguengos de Monsaraz,Ofensa à integridade física voluntária simples,29,29
1683,Vendas Novas,Ofensa à integridade física voluntária simples,29,29
1684,Angra do Heroísmo,Condução sem habilitação legal,29,29
1685,Santa Cruz da Graciosa,Crimes contra a integridade física,29,29
1686,Calheta,Crimes contra o património,29,29
1687,Horta,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29,29
1688,Santa Cruz das Flores,Crimes contra a integridade física,29,29
1689,Ribeira Brava,Ofensa à integridade física voluntária simples,29,29
1690,Santa Cruz,Condução sem habilitação legal,29,29
1691,Barcelos,Crimes contra o Estado,30,30
1692,Baião,Ofensa à integridade física voluntária simples,30,30
1693,Carrazeda de Ansiães,Crimes contra a integridade física,30,30
1694,Sernancelhe,Crimes contra o património,30,30
1695,Tarouca,Crimes contra o património,30,30
1696,Macedo de Cavaleiros,Violência doméstica contra cônjuge ou análogos,30,30
1697,Mirandela,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30,30
1698,Vinhais,Crimes contra a integridade física,30,30
1699,Aljezur,Crimes previstos em legislação avulsa,30,30
1700,Sobral de Monte Agraço,Ofensa à integridade física voluntária simples,30,30
1701,Estarreja,Crimes previstos em legislação avulsa,30,30
1702,Mira,Ofensa à integridade física voluntária simples,30,30
1703,Mira,Crimes contra a vida em sociedade,30,30
1704,Pampilhosa da Serra,Crimes contra o património,30,30
1705,Ansião,Crimes contra a vida em sociedade,30,30
1706,Oliveira de Frades,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30,30
1707,Proença-a-Nova,Crimes contra a integridade física,30,30
1708,Sardoal,Crimes contra as pessoas,30,30
1709,Belmonte,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30,30
1710,Covilhã,Furto de veículo e em veículo motorizado,30,30
1711,Pinhel,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30,30
1712,Vila Franca de Xira,Crimes contra animais de companhia,30,30
1713,Moura,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30,30
1714,Ourique,Crimes contra a vida em sociedade,30,30
1715,Arronches,Crimes contra o património,30,30
1716,Montemor-o-Novo,Crimes previstos em legislação avulsa,30,30
1717,Nordeste,Crimes contra o património,30,30
1718,Ponta Delgada,Crimes contra animais de companhia,30,30
1719,Lajes do Pico,Crimes contra as pessoas,30,30
1720,São Roque do Pico,Crimes contra a integridade física,30,30
1721,São Vicente,Crimes contra as pessoas,30,30
1722,Arcos de Valdevez,Condução sem habilitação legal,31,31
1723,Vale de Cambra,Ofensa à integridade física voluntária simples,31,31
1724,Boticas,Crimes contra o património,31,31
1725,Valpaços,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",31,31
1726,Cinfães,Condução sem habilitação legal,31,31
1727,Freixo de Espada à Cinta,Crimes contra as pessoas,31,31
1728,Freixo de Espada à Cinta,Crimes contra o património,31,31
1729,Moimenta da Beira,Ofensa à integridade física voluntária simples,31,31
1730,Alfândega da Fé,Crimes contra as pessoas,31,31
1731,Macedo de Cavaleiros,Ofensa à integridade física voluntária simples,31,31
1732,São Brás de Alportel,Ofensa à integridade física voluntária simples,31,31
1733,Óbidos,Condução sem habilitação legal,31,31
1734,Anadia,Condução sem habilitação legal,31,31
1735,Mira,Furto de veículo e em veículo motorizado,31,31
1736,Montemor-o-Velho,Ofensa à integridade física voluntária simples,31,31
1737,Montemor-o-Velho,Condução sem habilitação legal,31,31
1738,Pombal,Crimes contra o Estado,31,31
1739,Carregal do Sal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",31,31
1740,Tondela,Furto de veículo e em veículo motorizado,31,31
1741,Vila Velha de Ródão,Crimes contra as pessoas,31,31
1742,Covilhã,Crimes contra o Estado,31,31
1743,Alcochete,Violência doméstica contra cônjuge ou análogos,31,31
1744,Setúbal,Crimes contra animais de companhia,31,31
1745,Alcácer do Sal,Violência doméstica contra cônjuge ou análogos,31,31
1746,Almodôvar,Crimes contra a vida em sociedade,31,31
1747,Barrancos,Crimes contra as pessoas,31,31
1748,Évora,Roubo por esticão e na via pública,31,31
1749,Montemor-o-Novo,Ofensa à integridade física voluntária simples,31,31
1750,Santa Cruz das Flores,Crimes contra o património,31,31
1751,Machico,Violência doméstica contra cônjuge ou análogos,31,31
1752,Machico,Furto de veículo e em veículo motorizado,31,31
1753,Caminha,Crimes previstos em legislação avulsa,32,32
1754,Esposende,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",32,32
1755,Matosinhos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",32,32
1756,Porto,Crimes contra animais de companhia,32,32
1757,Chaves,Condução sem habilitação legal,32,32
1758,Murça,Crimes contra a vida em sociedade,32,32
1759,Lamego,Furto de veículo e em veículo motorizado,32,32
1760,Lamego,Crimes previstos em legislação avulsa,32,32
1761,Tabuaço,Crimes contra as pessoas,32,32
1762,Aljezur,Crimes contra a vida em sociedade,32,32
1763,Vila Real de Santo António,Violência doméstica contra cônjuge ou análogos,32,32
1764,Leiria,Crimes contra o Estado,32,32
1765,Nelas,Ofensa à integridade física voluntária simples,32,32
1766,Vila Nova de Paiva,Crimes contra as pessoas,32,32
1767,Abrantes,Furto de veículo e em veículo motorizado,32,32
1768,Gouveia,Violência doméstica contra cônjuge ou análogos,32,32
1769,Mafra,Crimes contra o Estado,32,32
1770,Alcochete,Condução sem habilitação legal,32,32
1771,Almodôvar,Crimes contra a integridade física,32,32
1772,Barrancos,Crimes contra o património,32,32
1773,Cuba,Crimes contra a vida em sociedade,32,32
1774,Moura,Crimes previstos em legislação avulsa,32,32
1775,Cartaxo,Crimes previstos em legislação avulsa,32,32
1776,Golegã,Crimes contra as pessoas,32,32
1777,Estremoz,Violência doméstica contra cônjuge ou análogos,32,32
1778,Évora,Crimes contra o Estado,32,32
1780,Mesão Frio,Crimes contra a integridade física,33,33
1781,Murça,Crimes contra o património,33,33
1782,Lagoa,Condução sem habilitação legal,33,33
1783,Portimão,Crimes contra o Estado,33,33
1784,Sobral de Monte Agraço,Furto de veículo e em veículo motorizado,33,33
1785,Mira,Violência doméstica contra cônjuge ou análogos,33,33
1786,Pedrógão Grande,Crimes contra as pessoas,33,33
1787,Aguiar da Beira,Crimes contra as pessoas,33,33
1788,São Pedro do Sul,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",33,33
1789,Almeida,Crimes contra a integridade física,33,33
1790,Amadora,Crimes contra animais de companhia,33,33
1791,Grândola,Crimes contra o Estado,33,33
1792,Serpa,Ofensa à integridade física voluntária simples,33,33
1793,Elvas,Furto de veículo e em veículo motorizado,33,33
1794,Nisa,Crimes contra a integridade física,33,33
1795,Portalegre,Crimes previstos em legislação avulsa,33,33
1796,Sousel,Crimes contra a integridade física,33,33
1797,Borba,Crimes contra a integridade física,33,33
1798,Lagoa,Condução sem habilitação legal,33,33
1799,Ponta do Sol,Crimes contra a integridade física,33,33
1800,Santana,Crimes contra o património,33,33
1801,São Vicente,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",33,33
1802,Monção,Furto de veículo e em veículo motorizado,34,34
1803,Vila Nova de Cerveira,Condução sem habilitação legal,34,34
1804,Douro,Crimes contra animais de companhia,34,34
1805,Vila Nova de Foz Côa,Crimes contra a vida em sociedade,34,34
1806,Vimioso,Crimes contra as pessoas,34,34
1807,Silves,Condução sem habilitação legal,34,34
1808,Nazaré,Violência doméstica contra cônjuge ou análogos,34,34
1809,Mealhada,Crimes previstos em legislação avulsa,34,34
1810,Arganil,Violência doméstica contra cônjuge ou análogos,34,34
1811,Montemor-o-Velho,Furto de veículo e em veículo motorizado,34,34
1812,Porto de Mós,Ofensa à integridade física voluntária simples,34,34
1813,Porto de Mós,Crimes previstos em legislação avulsa,34,34
1814,Proença-a-Nova,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",34,34
1815,Ourém,Condução sem habilitação legal,34,34
1816,Pinhel,Crimes contra a integridade física,34,34
1817,Ferreira do Alentejo,Ofensa à integridade física voluntária simples,34,34
1818,Alpiarça,Crimes previstos em legislação avulsa,34,34
1819,Alter do Chão,Crimes contra as pessoas,34,34
